candidate,perf_status,quality_status,quality_policy,promotable,case,width,height,avg_wall_ms,baseline_avg_wall_ms,wall_delta_pct,speedup,avg_pass_count,baseline_avg_pass_count,pass_count_delta,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout
strict-dg2-recurrence-tg16x16,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2065.845,2098.424,-1.5525461012645765,1.0157703022249975,35.0,61.0,-26.0,16x16,2,buffer,custom,off,float,off,0.0,0.0,1.0,fused,float,float,contiguous
strict-dg2-recurrence-tg16x16,OK,PASSED,exact,1,dir-only,3840,2160,260.81,268.962,-3.0309114298674116,1.0312564702273685,8.0,8.0,0.0,16x16,2,buffer,custom,off,float,off,0.0,0.0,1.0,fused,float,float,contiguous
strict-dg2-recurrence-tg16x16,OK,PASSED,exact,1,scanner-only,3840,2160,25.526,26.876,-5.023068909063854,1.0528872522134296,9.0,9.0,0.0,16x16,2,buffer,custom,off,float,off,0.0,0.0,1.0,fused,float,float,contiguous
strict-dg2-recurrence-tg16x16,OK,PASSED,exact,1,scanner-glare,3840,2160,39.475,40.574,-2.708631143096556,1.0278404053198227,9.0,9.0,0.0,16x16,2,buffer,custom,off,float,off,0.0,0.0,1.0,fused,float,float,contiguous
strict-dg2-recurrence-tg16x16,OK,PASSED,exact,1,all-effects,3840,2160,2471.547,2512.988,-1.649072737315093,1.0167672312118685,57.0,83.0,-26.0,16x16,2,buffer,custom,off,float,off,0.0,0.0,1.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,default-final,1920,1080,15.505,15.433,0.4665327544871441,0.9953563366655916,5.0,5.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain,1920,1080,47.361,46.242,2.4198780329570515,0.9763729650978653,11.0,11.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,49.714,48.103,3.3490634679749642,0.9675946413485136,12.0,12.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,26.561,26.542,0.07158465827744084,0.9992846654869922,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.044,20.834,1.0079677450321631,0.9900209085725147,7.0,7.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,auto-exposure,1920,1080,8.999,9.039,-0.44252682818894956,1.0044449383264806,4.0,4.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,halation-only,1920,1080,22.932,22.902,0.13099292638196483,0.9986917844060702,21.0,21.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,halation-boost,1920,1080,24.244,24.148,0.39754845121749244,0.9960402573832701,24.0,24.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,47.437,350.456,-86.46420663364303,7.387819634462551,64.0,60.0,4.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,47.756,349.67,-86.34255154860297,7.322011893793451,65.0,61.0,4.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,dir-only,1920,1080,35.518,35.606,-0.24714935684997183,1.0024776169829384,8.0,8.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,scanner-only,1920,1080,6.962,6.964,-0.02871912693855066,1.0002872737719046,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.761,10.884,-1.1300992282249276,1.011430164482855,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,all-effects,1920,1080,129.742,496.876,-73.88845506726025,3.829723605308998,87.0,83.0,4.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,default-final,3840,2160,59.333,58.968,0.6189797856464436,0.9938482800465172,5.0,5.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain,3840,2160,188.867,183.33,3.0202367315769254,0.9706830732737853,11.0,11.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,205.783,200.757,2.503524161050415,0.975576213778592,12.0,12.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,107.422,105.885,1.45157482174056,0.9856919439221017,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,81.663,80.605,1.3125736616835093,0.9870443162754247,7.0,7.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,auto-exposure,3840,2160,32.901,33.098,-0.5952021270167249,1.0059876599495454,4.0,4.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,halation-only,3840,2160,127.39,130.745,-2.566063711805426,1.026336447130858,21.0,21.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,halation-boost,3840,2160,132.904,132.673,0.1741122911217765,0.9982619033287186,24.0,24.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,207.046,2097.005,-90.12658529664927,10.128208224259344,68.0,60.0,8.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,207.824,2098.424,-90.09618647137088,10.097120640541997,69.0,61.0,8.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,dir-only,3840,2160,267.186,268.962,-0.6603163272135136,1.006647054860659,8.0,8.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,scanner-only,3840,2160,26.885,26.876,0.033487126060426926,0.9996652408406175,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.344,40.574,-0.5668654803568711,1.0057009716438627,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005,OK,PASSED,report_only,0,all-effects,3840,2160,618.975,2512.988,-75.36896316257777,4.0599184135062,91.0,83.0,8.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,default-final,1920,1080,15.509,15.433,0.49245124084753783,0.9950996195757302,5.0,5.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,production-grain,1920,1080,48.113,46.242,4.046105272263315,0.9611123812690956,11.0,11.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,50.661,48.103,5.317755649335799,0.9495075107084345,12.0,12.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,27.005,26.542,1.7444050938135687,0.9828550268468803,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.362,20.834,2.5343189017951366,0.9752832131822864,7.0,7.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.176,9.039,1.5156543865471894,0.9850697471665213,4.0,4.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,halation-only,1920,1080,23.284,22.902,1.667976595930477,0.9835938842123347,21.0,21.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,halation-boost,1920,1080,24.39,24.148,1.0021533874440984,0.9900779007790077,24.0,24.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,39.877,350.456,-88.62139612390713,8.788424405045514,56.0,60.0,-4.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,40.147,349.67,-88.5186032544971,8.709741699255238,57.0,61.0,-4.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,dir-only,1920,1080,35.795,35.606,0.5308094141436838,0.9947199329515295,8.0,8.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,scanner-only,1920,1080,7.092,6.964,1.8380241240666173,0.98195149464185,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.962,10.884,0.7166482910694543,0.9928845101258895,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,all-effects,1920,1080,123.949,496.876,-75.05433951327896,4.008713261099323,79.0,83.0,-4.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,default-final,3840,2160,59.98,58.968,1.7161850495183717,0.9831277092364122,5.0,5.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,production-grain,3840,2160,191.264,183.33,4.3277150493645316,0.9585180692655179,11.0,11.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,206.735,200.757,2.9777292946198677,0.9710837545650228,12.0,12.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,107.57,105.885,1.5913491051612483,0.9843357813516781,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,84.129,80.605,4.371937224737921,0.9581119471288141,7.0,7.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,auto-exposure,3840,2160,34.058,33.098,2.9004773702338538,0.9718127899465617,4.0,4.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,halation-only,3840,2160,127.987,130.745,-2.109449692148847,1.0215490635767697,21.0,21.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,halation-boost,3840,2160,133.229,132.673,0.4190754712714807,0.9958267344196833,24.0,24.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,183.43,2097.005,-91.2527628689488,11.43218121354195,58.0,60.0,-2.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,182.168,2098.424,-91.31881831317217,11.519169118615782,59.0,61.0,-2.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,dir-only,3840,2160,268.27,268.962,-0.25728541578364506,1.002579490811496,8.0,8.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,scanner-only,3840,2160,26.622,26.876,-0.9450811132609068,1.0095409811434153,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.239,40.574,-0.8256518953024126,1.0083252565918637,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-010,OK,PASSED,report_only,0,all-effects,3840,2160,759.749,2512.988,-69.76710593126589,3.3076555546634476,81.0,83.0,-2.0,auto,1,buffer,custom,auto,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,default-final,1920,1080,15.843,15.433,2.6566448519406474,0.9741210629300007,5.0,5.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,production-grain,1920,1080,48.291,46.242,4.431036719865057,0.9575697334907126,11.0,11.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,49.756,48.103,3.4363761095981515,0.966777876035051,12.0,12.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,27.099,26.542,2.0985607716072585,0.9794457360050187,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.38,20.834,2.6207161370836105,0.9744621141253508,7.0,7.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.077,9.039,0.42040048677951386,0.995813594800044,4.0,4.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,halation-only,1920,1080,23.08,22.902,0.7772246965330419,0.9922876949740036,21.0,21.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,halation-boost,1920,1080,24.214,24.148,0.2733145602120215,0.9972743041215826,24.0,24.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,80.824,350.456,-76.93747574588535,4.33603880035633,56.0,60.0,-4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,80.999,349.67,-76.83558783996341,4.316966876134273,57.0,61.0,-4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,dir-only,1920,1080,35.555,35.606,-0.1432342863562375,1.0014343974124595,8.0,8.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,scanner-only,1920,1080,7.081,6.964,1.6800689259046524,0.9834769100409547,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.789,10.884,-0.8728408673281941,1.0088052646213737,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,all-effects,1920,1080,166.05,496.876,-66.58119933343531,2.99232761216501,79.0,83.0,-4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,default-final,3840,2160,59.409,58.968,0.74786324786324,0.9925768822905621,5.0,5.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,production-grain,3840,2160,187.21,183.33,2.116402116402114,0.9792746113989638,11.0,11.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,206.42,200.757,2.820823184247614,0.9725656428640637,12.0,12.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,108.074,105.885,2.0673372054587453,0.9797453596609731,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,82.244,80.605,2.033372619564538,0.9800714945771121,7.0,7.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,auto-exposure,3840,2160,33.103,33.098,0.015106652969975704,0.9998489562879497,4.0,4.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,halation-only,3840,2160,128.039,130.745,-2.0696776167348787,1.0211341856778013,21.0,21.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,halation-boost,3840,2160,132.759,132.673,0.0648210261319065,0.9993522096430375,24.0,24.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,285.914,2097.005,-86.36560237100055,7.33439076085816,64.0,60.0,4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,286.292,2098.424,-86.3568087288365,7.329663420563621,65.0,61.0,4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,dir-only,3840,2160,269.049,268.962,0.03234657683984692,0.9996766388278715,8.0,8.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,scanner-only,3840,2160,26.906,26.876,0.11162375353474319,0.9988850070616221,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,scanner-glare,3840,2160,41.189,40.574,1.515749001823833,0.9850688290563014,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-005,OK,PASSED,report_only,0,all-effects,3840,2160,697.185,2512.988,-72.25673182681334,3.6044780079892713,87.0,83.0,4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,default-final,1920,1080,15.466,15.433,0.21382751247326814,0.9978662873399716,5.0,5.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,production-grain,1920,1080,46.941,46.242,1.5116128195147382,0.9851089665750622,11.0,11.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,49.173,48.103,2.2243934889715824,0.9782400911069082,12.0,12.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,26.327,26.542,-0.8100369226132161,1.0081665210620276,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,20.928,20.834,0.4511855620620197,0.9955084097859327,7.0,7.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.054,9.039,0.1659475605708659,0.9983432736911861,4.0,4.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,halation-only,1920,1080,23.047,22.902,0.6331324775128792,0.9937085086996138,21.0,21.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,halation-boost,1920,1080,24.312,24.148,0.6791452708298885,0.9932543599868378,24.0,24.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,65.658,350.456,-81.26498048257127,5.337597855554541,50.0,60.0,-10.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,65.933,349.67,-81.14422169474076,5.3034140718608285,51.0,61.0,-10.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,dir-only,1920,1080,35.781,35.606,0.4914901982811805,0.9951091361337023,8.0,8.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,scanner-only,1920,1080,7.002,6.964,0.5456634118322712,0.9945729791488147,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.784,10.884,-0.918779860345458,1.0092729970326408,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,all-effects,1920,1080,152.165,496.876,-69.37565911817033,3.2653764006177504,73.0,83.0,-10.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,default-final,3840,2160,60.113,58.968,1.9417311083977682,0.9809525393841599,5.0,5.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,production-grain,3840,2160,189.699,183.33,3.474063164784814,0.9664257587019436,11.0,11.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,208.776,200.757,3.9943812669047682,0.9615904126911139,12.0,12.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,107.495,105.885,1.5205175426169897,0.9850225591887994,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,81.95,80.605,1.6686309782271556,0.9835875533862111,7.0,7.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,auto-exposure,3840,2160,34.016,33.098,2.773581485286118,0.9730126999059266,4.0,4.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,halation-only,3840,2160,128.084,130.745,-2.035259474549697,1.0207754286249648,21.0,21.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
