candidate,perf_status,quality_status,quality_policy,promotable,case,width,height,avg_wall_ms,baseline_avg_wall_ms,wall_delta_pct,speedup,avg_pass_count,baseline_avg_pass_count,pass_count_delta,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain,1920,1080,45.807,45.849,-0.09160505136424893,1.0009168904315933,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,47.32,48.065,-1.549984396130235,1.0157438715131022,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,26.247,26.487,-0.9061048816400441,1.0091439021602469,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,20.611,20.725,-0.5500603136308843,1.00553102712144,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.1,9.005,1.054969461410315,0.9895604395604397,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-only,1920,1080,22.934,22.933,0.004360528496059051,0.9999563966163774,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-boost,1920,1080,24.16,24.2,-0.1652892561983436,1.0016556291390728,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,35.64,350.167,-89.82199921751621,9.825112233445566,34.0,60.0,-26.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,35.735,350.294,-89.79856920187042,9.80254652301665,35.0,61.0,-26.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,dir-only,1920,1080,14.17,35.449,-60.02708115884792,2.5016937191249116,13.0,8.0,5.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-only,1920,1080,6.904,7.082,-2.5134142897486575,1.0257821552723059,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.587,10.735,-1.3786679087098248,1.0139794087087939,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,all-effects,1920,1080,82.79,499.047,-83.4103801846319,6.027865684261384,62.0,83.0,-21.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,default-final,3840,2160,59.776,58.425,2.312366281557563,0.9773989561027836,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain,3840,2160,182.032,183.674,-0.8939751951827671,1.0090203920189857,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,190.554,200.136,-4.787744333852977,1.050284958594414,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,100.765,104.962,-3.9985899658924207,1.0416513670421277,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,80.845,79.535,1.6470736153894543,0.9837961531325375,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,auto-exposure,3840,2160,34.049,33.37,2.034761762061738,0.980058151487562,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-only,3840,2160,127.03,127.062,-0.025184555571293128,1.0002519089978745,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-boost,3840,2160,132.764,132.664,0.07537839956583757,0.9992467837666835,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,162.178,2111.191,-92.31817490696011,13.017739767416048,36.0,60.0,-24.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,162.327,2110.642,-92.30911732070147,13.002408718204611,37.0,61.0,-24.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,dir-only,3840,2160,53.562,268.946,-80.0844779249366,5.021209066128972,13.0,8.0,5.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,25.066,27.042,-7.307151837881823,1.0788318838266977,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,39.298,40.63,-3.2783657396012815,1.0338948546999847,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,all-effects,3840,2160,344.636,2518.49,-86.31576857561475,7.3076811476456305,64.0,83.0,-19.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,default-final,1920,1080,15.4,15.494,-0.6066864592745542,1.0061038961038962,5.0,5.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain,1920,1080,46.186,45.849,0.7350214835656248,0.9927034166197548,11.0,11.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,47.13,48.065,-1.9452824300426406,1.0198387438998513,12.0,12.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,26.117,26.487,-1.3969116925284006,1.0141670176513382,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,20.587,20.725,-0.6658624849216003,1.0067032593384175,7.0,7.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,auto-exposure,1920,1080,8.961,9.005,-0.48861743475847286,1.0049101662760853,4.0,4.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-only,1920,1080,22.893,22.933,-0.17442113984214516,1.0017472589874634,21.0,21.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-boost,1920,1080,24.233,24.2,0.13636363636364154,0.9986382206082615,24.0,24.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,35.639,350.167,-89.82228479554041,9.825387917730575,34.0,60.0,-26.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,35.717,350.294,-89.80370774263905,9.807486631016042,35.0,61.0,-26.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,dir-only,1920,1080,14.169,35.449,-60.029902112894575,2.501870280189145,13.0,8.0,5.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-only,1920,1080,6.969,7.082,-1.595594464840434,1.0162146649447552,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.549,10.735,-1.732650209594783,1.017632003033463,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,all-effects,1920,1080,82.486,499.047,-83.47129629073014,6.050081225905002,62.0,83.0,-21.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,default-final,3840,2160,59.564,58.425,1.9495079161317979,0.9808777113692834,5.0,5.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain,3840,2160,182.742,183.674,-0.5074207563400461,1.0051000864606934,11.0,11.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,192.024,200.136,-4.053243794219928,1.0422447194100737,12.0,12.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,102.091,104.962,-2.735275623559011,1.0281219696153432,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,80.352,79.535,1.0272207204375523,0.9898322381521305,7.0,7.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,auto-exposure,3840,2160,32.964,33.37,-1.2166616721606198,1.0123164664482465,4.0,4.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-only,3840,2160,127.297,127.062,0.18494907997670385,0.9981539235017322,21.0,21.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,halation-boost,3840,2160,132.646,132.664,-0.013568111921848192,1.0001356995310828,24.0,24.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,162.129,2111.191,-92.3204958717615,13.021674099019915,36.0,60.0,-24.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,162.216,2110.642,-92.31437638405757,13.011305913103515,37.0,61.0,-24.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,dir-only,3840,2160,53.528,268.946,-80.09711986792888,5.0243984456732935,13.0,8.0,5.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,25.316,27.042,-6.3826640041417155,1.0681782272080897,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,39.427,40.63,-2.960866354910172,1.0305120856266012,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,0,all-effects,3840,2160,346.402,2518.49,-86.24564719335793,7.27042569038285,64.0,83.0,-19.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,1920,1080,15.283,15.494,-1.361817477733318,1.013806189884185,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,1920,1080,46.181,45.849,0.7241161203079691,0.992810896256036,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,47.036,48.065,-2.1408509310308883,1.0218768602772343,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,26.285,26.487,-0.7626382753803684,1.0076849914399848,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,20.804,20.725,0.3811821471652452,0.9962026533358971,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.059,9.005,0.5996668517490115,0.9940390771608347,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,1920,1080,22.906,22.933,-0.11773426939345494,1.001178730463634,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,1920,1080,24.173,24.2,-0.11157024793388853,1.0011169486617302,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,42.152,350.167,-87.96231512392659,8.307245207819319,36.0,60.0,-24.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,42.296,350.294,-87.92557109171155,8.281965197654625,37.0,61.0,-24.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,1920,1080,14.183,35.449,-59.990408756241365,2.49940069096806,13.0,8.0,5.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,1920,1080,6.922,7.082,-2.2592487997740776,1.0231147067321584,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.565,10.735,-1.5836050302748015,1.016090866067203,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,1920,1080,89.183,499.047,-82.12933851921763,5.595763766637139,64.0,83.0,-19.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,3840,2160,59.373,58.425,1.6225930680359442,0.9840331463796675,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,3840,2160,183.15,183.674,-0.28528806472336904,1.002861042861043,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
