candidate,perf_status,quality_status,quality_policy,promotable,case,width,height,avg_wall_ms,baseline_avg_wall_ms,wall_delta_pct,speedup,avg_pass_count,baseline_avg_pass_count,pass_count_delta,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout
baseline,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,106.386,106.386,0.0,1.0,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,81.354,81.354,0.0,1.0,7.0,7.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,auto-exposure,3840,2160,33.612,33.612,0.0,1.0,4.0,4.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,halation-only,3840,2160,127.408,127.408,0.0,1.0,21.0,21.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,halation-boost,3840,2160,133.272,133.272,0.0,1.0,24.0,24.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2103.627,2103.627,0.0,1.0,60.0,60.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2113.036,2113.036,0.0,1.0,61.0,61.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,dir-only,3840,2160,269.076,269.076,0.0,1.0,8.0,8.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,scanner-only,3840,2160,26.708,26.708,0.0,1.0,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,scanner-glare,3840,2160,40.512,40.512,0.0,1.0,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
baseline,OK,PASSED,exact,1,all-effects,3840,2160,2511.022,2511.022,0.0,1.0,83.0,83.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,default-final,1920,1080,15.284,15.36,-0.49479166666665847,1.0049725202826485,5.0,5.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,production-grain,1920,1080,46.727,46.226,1.0838056504997138,0.9892781475378262,11.0,11.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,49.006,48.571,0.8955961376129836,0.9911235358935641,12.0,12.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.641,26.693,-0.19480762746788727,1.0019518786832327,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,20.748,20.978,-1.0963866908189552,1.011085405822248,7.0,7.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,auto-exposure,1920,1080,8.948,9.039,-1.006748534129874,1.010169870362092,4.0,4.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,halation-only,1920,1080,22.861,23.088,-0.9831947331947345,1.0099295743843226,21.0,21.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,halation-boost,1920,1080,24.344,24.317,0.11103343340050592,0.9988908971409792,24.0,24.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,350.176,349.877,0.08545860402369351,0.9991461436534772,60.0,60.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,print-diffusion-only,1920,1080,349.818,350.401,-0.16638080370775962,1.0016665809077865,61.0,61.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,dir-only,1920,1080,35.495,35.582,-0.24450564892362234,1.0024510494435837,8.0,8.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,scanner-only,1920,1080,6.911,7.092,-2.552171460800903,1.0261901316741426,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,scanner-glare,1920,1080,11.683,10.78,8.37662337662338,0.9227082085080887,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,all-effects,1920,1080,499.675,501.443,-0.3525824470577857,1.0035382998949316,83.0,83.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,default-final,3840,2160,58.105,59.023,-1.555325889907335,1.0157989845968507,5.0,5.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,production-grain,3840,2160,185.357,183.946,0.7670729453209102,0.9923876627265223,11.0,11.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,202.267,200.484,0.8893477783763228,0.9911849189437724,12.0,12.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,105.655,106.386,-0.6871204857781988,1.0069187449718422,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,81.058,81.354,-0.3638419745802201,1.003651706185694,7.0,7.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,auto-exposure,3840,2160,32.731,33.612,-2.621087706771392,1.026916378967951,4.0,4.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,halation-only,3840,2160,126.549,127.408,-0.6742119804093892,1.0067878845348441,21.0,21.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,halation-boost,3840,2160,132.261,133.272,-0.7585989555195358,1.0076439766824687,24.0,24.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2107.306,2103.627,0.17488841890696818,0.9982541690670458,60.0,60.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2104.986,2113.036,-0.380968426472629,1.0038242534629684,61.0,61.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,dir-only,3840,2160,269.466,269.076,0.14494046291753496,0.9985526931041393,8.0,8.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,scanner-only,3840,2160,26.627,26.708,-0.3032799161299967,1.0030420250122056,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,scanner-glare,3840,2160,40.024,40.512,-1.2045813586097935,1.0121926843893663,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
shared-scratch,OK,PASSED,exact,1,all-effects,3840,2160,2513.908,2511.022,0.11493328214567484,0.9988519866279911,83.0,83.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,default-final,1920,1080,15.45,15.36,0.5859374999999991,0.9941747572815534,5.0,5.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,production-grain,1920,1080,46.702,46.226,1.0297235322113079,0.9898077170142606,11.0,11.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,49.396,48.571,1.698544398921173,0.9832982427726941,12.0,12.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.664,26.693,-0.10864271531862253,1.001087608760876,9.0,9.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,20.739,20.978,-1.139288778720568,1.011524181493804,7.0,7.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,auto-exposure,1920,1080,9.013,9.039,-0.2876424383228211,1.0028847220681238,4.0,4.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,halation-only,1920,1080,24.196,23.088,4.799029799029801,0.9542073069928914,21.0,21.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,halation-boost,1920,1080,25.518,24.317,4.938931611629726,0.9529351830080727,24.0,24.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,368.66,349.877,5.368458058117572,0.9490506157435035,60.0,60.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,print-diffusion-only,1920,1080,368.96,350.401,5.296503149248994,0.9496991543798786,61.0,61.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,dir-only,1920,1080,35.517,35.582,-0.18267663425326774,1.0018301095250162,8.0,8.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,scanner-only,1920,1080,6.967,7.092,-1.7625493513818387,1.0179417252763026,9.0,9.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,scanner-glare,1920,1080,10.819,10.78,0.36178107606680404,0.9963952306128107,9.0,9.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,all-effects,1920,1080,435.733,501.443,-13.1041813326739,1.150803358937698,83.0,83.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,default-final,3840,2160,58.708,59.023,-0.5336902563407566,1.005365537916468,5.0,5.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,production-grain,3840,2160,186.006,183.946,1.119893881900124,0.9889250884380074,11.0,11.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,202.605,200.484,1.0579397857185515,0.9895313541126824,12.0,12.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,105.198,106.386,-1.1166882860526786,1.0112929903610335,9.0,9.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,79.976,81.354,-1.6938318951741773,1.0172301690507153,7.0,7.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,auto-exposure,3840,2160,32.535,33.612,-3.2042127811496046,1.0331028123559245,4.0,4.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,halation-only,3840,2160,134.113,127.408,5.262620871530829,0.9500048466591605,21.0,21.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,halation-boost,3840,2160,139.672,133.272,4.802209016147432,0.9541783607308552,24.0,24.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2193.874,2103.627,4.290066632535133,0.9588640915567622,60.0,60.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2189.238,2113.036,3.6062802526790727,0.9651924550916804,61.0,61.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,dir-only,3840,2160,260.922,269.076,-3.030370601614412,1.0312507186055602,8.0,8.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,scanner-only,3840,2160,26.726,26.708,0.06739553691778001,0.9993264985407468,9.0,9.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,scanner-glare,3840,2160,39.956,40.512,-1.3724328593996775,1.0139153068375213,9.0,9.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-16x16,OK,PASSED,exact,1,all-effects,3840,2160,2588.804,2511.022,3.097623198840956,0.9699544654597257,83.0,83.0,0.0,16x16,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,default-final,1920,1080,15.27,15.36,-0.5859374999999991,1.005893909626719,5.0,5.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,production-grain,1920,1080,47.016,46.226,1.7089949379137264,0.9831972094606092,11.0,11.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,49.351,48.571,1.6058965226163784,0.9841948491418613,12.0,12.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.618,26.693,-0.28097253961713875,1.0028176421970096,9.0,9.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,20.714,20.978,-1.2584612451139425,1.012745003379357,7.0,7.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,auto-exposure,1920,1080,9.007,9.039,-0.3540214625511675,1.0035527922726768,4.0,4.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,halation-only,1920,1080,23.069,23.088,-0.08229383229384053,1.0008236161081971,21.0,21.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,halation-boost,1920,1080,24.264,24.317,-0.21795451741580302,1.0021843059676887,24.0,24.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,349.814,349.877,-0.018006327938100582,1.0001800957080047,60.0,60.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,print-diffusion-only,1920,1080,350.126,350.401,-0.0784815111829116,1.0007854315303635,61.0,61.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,dir-only,1920,1080,35.538,35.582,-0.1236580293406892,1.001238111317463,8.0,8.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,scanner-only,1920,1080,6.967,7.092,-1.7625493513818387,1.0179417252763026,9.0,9.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,scanner-glare,1920,1080,10.712,10.78,-0.630797773654913,1.0063480209111277,9.0,9.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,all-effects,1920,1080,497.496,501.443,-0.7871283475888591,1.0079337321305095,83.0,83.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,default-final,3840,2160,57.993,59.023,-1.7450824254951476,1.0177607642301658,5.0,5.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,production-grain,3840,2160,187.633,183.946,2.0043925934785274,0.9803499384436639,11.0,11.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,203.425,200.484,1.4669499810458704,0.9855425832616443,12.0,12.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,106.093,106.386,-0.27541217829412906,1.0027617279179586,9.0,9.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,80.982,81.354,-0.4572608599454236,1.0045936133955693,7.0,7.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,auto-exposure,3840,2160,32.86,33.612,-2.2372962037367676,1.02288496652465,4.0,4.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,halation-only,3840,2160,126.45,127.408,-0.7519151073715924,1.0075761170423092,21.0,21.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,halation-boost,3840,2160,132.204,133.272,-0.8013686295695898,1.0080784242534264,24.0,24.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2116.463,2103.627,0.6101842199211286,0.993935164470156,60.0,60.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2114.948,2113.036,0.09048591694603438,0.9990959588604543,61.0,61.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,dir-only,3840,2160,269.144,269.076,0.02527167045741115,0.9997473471450228,8.0,8.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,scanner-only,3840,2160,26.572,26.708,-0.50921072337876,1.005118169501731,9.0,9.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,scanner-glare,3840,2160,40.219,40.512,-0.723242496050551,1.0072851140008454,9.0,9.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-32x8,OK,PASSED,exact,1,all-effects,3840,2160,2518.131,2511.022,0.28311181662287005,0.9971768744358416,83.0,83.0,0.0,32x8,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,default-final,1920,1080,15.347,15.36,-0.08463541666666602,1.0008470710888122,5.0,5.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,production-grain,1920,1080,46.056,46.226,-0.3677584043611857,1.0036911585895432,11.0,11.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,48.776,48.571,0.42206254761072537,0.9957971133344267,12.0,12.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.715,26.693,0.08241861162101849,0.9991764926071496,9.0,9.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,20.771,20.978,-0.9867480217370612,1.0099658177266382,7.0,7.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,auto-exposure,1920,1080,8.947,9.039,-1.0178117048346114,1.0102827763496145,4.0,4.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,halation-only,1920,1080,25.843,23.088,11.932605682605677,0.8933947297140425,21.0,21.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
threadgroup-8x32,OK,PASSED,exact,1,halation-boost,1920,1080,27.236,24.317,12.003947855409798,0.8928256719048319,24.0,24.0,0.0,8x32,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
