candidate,perf_status,quality_status,quality_policy,case,width,height,iterations,avg_wall_ms,avg_fps,avg_cpu_setup_ms,avg_source_copy_ms,avg_command_buffer_ms,avg_output_copy_ms,avg_pass_count,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout,grain_synthesis_sampler,grain_synthesis_radius_lut,grain_synthesis_target_storage,grain_synthesis_cell_mode,avg_private_scratch_alloc_bytes,avg_private_scratch_alloc_count,avg_scratch_alloc_bytes,avg_scratch_alloc_count,avg_shared_scratch_alloc_bytes,avg_shared_scratch_alloc_count,avg_static_alloc_bytes,avg_static_alloc_count,avg_upload_bytes,camera_diffusion,destination_no_copy,dir,final_post_process,halation,mean_luma,pass_gpu_timing,pass_timing_mode,print_diffusion,private_scratch,production_grain,returncode,source_no_copy,stderr_log,stdout_log
host-strided-float,OK,PASSED,exact,auto-exposure,3840,2160,5,37.3,26.81,0.525,3.111,29.582,4.076,4.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132710984.0,0.0,0.0,0.0,1.0,0.0,0.419,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_3840x2160.stdout.log
host-half-destination,OK,PASSED,exact,auto-exposure,3840,2160,5,33.422,29.921,0.592,0.0,32.806,0.0,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.419,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_3840x2160.stdout.log
host-half-source,OK,PASSED,exact,auto-exposure,3840,2160,5,68.635,14.57,0.585,37.173,30.848,0.0,4.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132710984.0,0.0,1.0,0.0,1.0,0.0,0.419,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-source/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-source/perf_all_3840x2160.stdout.log
host-half-io,OK,PASSED,exact,auto-exposure,3840,2160,5,68.663,14.564,0.596,36.853,31.182,0.0,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132710984.0,0.0,1.0,0.0,1.0,0.0,0.419,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-io/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-io/perf_all_3840x2160.stdout.log
diffusion-group-4,OK,PASSED,exact,camera-diffusion-only,1920,1080,5,321.983,3.106,0.063,0.0,321.903,0.0,20.0,auto,4,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/diffusion-group-4/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/diffusion-group-4/perf_all_1920x1080.stdout.log
host-offset-float,OK,PASSED,exact,camera-diffusion-only,1920,1080,5,352.296,2.839,0.136,1.385,349.471,1.289,60.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33178632.0,1.0,0.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-offset-float/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-offset-float/perf_all_1920x1080.stdout.log
host-strided-float,OK,PASSED,exact,camera-diffusion-only,1920,1080,5,353.178,2.831,0.164,1.485,349.96,1.553,60.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33178632.0,1.0,0.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_1920x1080.stdout.log
host-half-destination,OK,PASSED,exact,camera-diffusion-only,1920,1080,5,350.36,2.854,0.077,0.0,350.258,0.0,61.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_1920x1080.stdout.log
host-half-source,OK,PASSED,exact,camera-diffusion-only,1920,1080,5,349.916,2.858,0.075,0.0,349.816,0.0,61.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-source/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-source/perf_all_1920x1080.stdout.log
host-half-io,OK,PASSED,exact,camera-diffusion-only,1920,1080,5,350.533,2.853,0.08,0.0,350.427,0.0,62.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-io/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-io/perf_all_1920x1080.stdout.log
diffusion-group-2,OK,PASSED,exact,camera-diffusion-only,3840,2160,5,1942.684,0.515,0.075,0.0,1942.586,0.0,34.0,auto,2,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/diffusion-group-2/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/diffusion-group-2/perf_all_3840x2160.stdout.log
host-offset-float,OK,PASSED,exact,camera-diffusion-only,3840,2160,5,2113.28,0.473,0.104,3.762,2103.482,5.914,60.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132711432.0,1.0,0.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-offset-float/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-offset-float/perf_all_3840x2160.stdout.log
host-strided-float,OK,PASSED,exact,camera-diffusion-only,3840,2160,5,2118.112,0.472,0.069,4.168,2106.394,7.471,60.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132711432.0,1.0,0.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_3840x2160.stdout.log
host-half-destination,OK,PASSED,exact,camera-diffusion-only,3840,2160,5,2100.454,0.476,0.102,0.0,2100.322,0.0,61.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_3840x2160.stdout.log
host-half-source,OK,PASSED,exact,camera-diffusion-only,3840,2160,5,2096.054,0.477,0.1,0.0,2095.927,0.0,61.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-source/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-source/perf_all_3840x2160.stdout.log
host-half-io,OK,PASSED,exact,camera-diffusion-only,3840,2160,5,2103.538,0.475,0.085,0.0,2103.429,0.0,62.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-io/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-io/perf_all_3840x2160.stdout.log
scratch-shared,OK,PASSED,exact,default-final,1920,1080,5,15.227,65.675,0.033,0.0,15.167,0.0,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,0.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/scratch-shared/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/scratch-shared/perf_all_1920x1080.stdout.log
host-offset-float,OK,PASSED,exact,default-final,1920,1080,5,16.085,62.169,0.048,0.79,14.407,0.831,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33178184.0,0.0,0.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-offset-float/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-offset-float/perf_all_1920x1080.stdout.log
host-strided-float,OK,PASSED,exact,default-final,1920,1080,5,16.759,59.669,0.048,0.782,14.694,1.228,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33178184.0,0.0,0.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,0.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-strided-float/perf_all_1920x1080.stdout.log
host-half-destination,OK,PASSED,exact,default-final,1920,1080,5,15.377,65.033,0.062,0.0,15.288,0.0,6.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/exhaustive_sweep_new/host-half-destination/perf_all_1920x1080.stdout.log
