candidate,perf_status,quality_status,quality_policy,promotable,case,width,height,avg_wall_ms,baseline_avg_wall_ms,wall_delta_pct,speedup,avg_pass_count,baseline_avg_pass_count,pass_count_delta,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,198.028,217.23,-8.839478893338857,1.096966085604056,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,104.225,106.684,-2.3049379475835208,1.0235931878148237,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,81.626,83.888,-2.696452412740798,1.0277117585083184,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,3840,2160,33.952,32.709,3.8001773212265584,0.963389491046183,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,3840,2160,128.325,127.204,0.8812615955473061,0.991264367816092,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,3840,2160,132.627,135.76,-2.307748968768401,1.0236226409403815,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,184.634,2106.555,-91.23526326158111,11.409355806622832,38.0,60.0,-22.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,186.652,2101.795,-91.11940032210562,11.260500825064828,39.0,61.0,-22.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,3840,2160,53.712,255.129,-78.94712086826662,4.749944146559428,13.0,8.0,5.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,25.107,26.603,-5.623425929406466,1.05958497630143,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,39.417,40.018,-1.501824179119394,1.0152472283532485,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,3840,2160,391.128,3410.765,-88.53254328574381,8.720329406230185,66.0,83.0,-17.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,1920,1080,15.132,15.433,-1.9503660986198417,1.0198916204070843,5.0,5.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,1920,1080,46.158,47.325,-2.4659270998415246,1.0252827245547902,11.0,11.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,49.774,49.646,0.25782540385932423,0.9974283762606984,12.0,12.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,29.562,26.692,10.752285328937514,0.9029159055544279,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,20.838,21.036,-0.9412435824301216,1.009501871580766,7.0,7.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,1920,1080,8.991,8.926,0.7282097244006217,0.9927705483261039,4.0,4.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,1920,1080,22.767,22.782,-0.06584145377930194,1.0006588483331138,21.0,21.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,1920,1080,24.066,24.119,-0.219743770471416,1.002202277071387,24.0,24.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,42.083,353.074,-88.08096886205158,8.38994368272224,36.0,60.0,-24.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,42.216,352.058,-88.00879400553318,8.339444760280461,37.0,61.0,-24.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,1920,1080,14.101,35.391,-60.15653697267667,2.509821998439827,13.0,8.0,5.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,1920,1080,6.984,7.017,-0.4702864471996631,1.004725085910653,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.564,10.772,-1.930932046045304,1.0196895115486557,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,1920,1080,92.474,512.973,-81.97293034916068,5.547213270757185,64.0,83.0,-19.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,3840,2160,58.481,66.583,-12.168271180331311,1.1385407226278619,5.0,5.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,3840,2160,188.05,188.371,-0.1704083961968657,1.0017069928210582,11.0,11.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,194.436,217.23,-10.493025825162263,1.1172313769055113,12.0,12.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,105.639,106.684,-0.9795283266469215,1.009892179971412,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,87.844,83.888,4.715811558268154,0.9549656208733666,7.0,7.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,3840,2160,33.104,32.709,1.2076186982176036,0.9880679072015468,4.0,4.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,3840,2160,127.739,127.204,0.42058425835666396,0.9958117724422454,21.0,21.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,3840,2160,132.536,135.76,-2.3747790218031746,1.0243254662884045,24.0,24.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,186.114,2106.555,-91.16500637296438,11.318627292949481,38.0,60.0,-22.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,184.874,2101.795,-91.20399468073718,11.368797126691694,39.0,61.0,-22.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,3840,2160,54.655,255.129,-78.57750392938473,4.667990119842649,13.0,8.0,5.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,26.636,26.603,0.12404616020748674,0.9987610752365221,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.575,40.018,1.391873656854421,0.9862723351817622,9.0,9.0,0.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,3840,2160,390.758,3410.765,-88.54339129198289,8.728586490871589,66.0,83.0,-17.0,32x8,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,mps,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,default-final,1920,1080,15.324,15.433,-0.706278753320806,1.0071130253197598,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,production-grain,1920,1080,46.852,47.325,-0.9994717379820519,1.0100956202510032,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,enlarged-production-grain,1920,1080,47.836,49.646,-3.6458123514482583,1.0378376118404549,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,production-grain-no-sublayers,1920,1080,27.012,26.692,1.1988610819721275,0.9881534132977936,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,production-grain-no-blur,1920,1080,21.667,21.036,2.9996196995626554,0.9708773711173674,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,auto-exposure,1920,1080,9.245,8.926,3.573829262827684,0.965494862087615,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,halation-only,1920,1080,23.163,22.782,1.672372925994207,0.9835513534516255,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,halation-boost,1920,1080,24.092,24.119,-0.11194493967412009,1.0011207039681222,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,camera-diffusion-only,1920,1080,35.384,353.074,-89.97830483128182,9.978351797422564,34.0,60.0,-26.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,print-diffusion-only,1920,1080,35.563,352.058,-89.89853944520505,9.899558529932795,35.0,61.0,-26.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,dir-only,1920,1080,35.473,35.391,0.23169732417846556,0.9976883827136132,8.0,8.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,scanner-only,1920,1080,6.863,7.017,-2.194670086931736,1.0224391665452426,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,scanner-glare,1920,1080,10.416,10.772,-3.30486446342369,1.034178187403994,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,all-effects,1920,1080,117.562,512.973,-77.08222460051503,4.36342525646042,57.0,83.0,-26.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,default-final,3840,2160,58.597,66.583,-11.99405253593259,1.13628684062324,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,production-grain,3840,2160,187.055,188.371,-0.6986213376793681,1.0070353639303948,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,enlarged-production-grain,3840,2160,194.494,217.23,-10.466326013902313,1.1168982076567915,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,production-grain-no-sublayers,3840,2160,104.577,106.684,-1.9749915638708704,1.0201478336536713,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,production-grain-no-blur,3840,2160,81.618,83.888,-2.705988937631139,1.0278124923423755,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,auto-exposure,3840,2160,34.298,32.709,4.857990155614658,0.9536707679748091,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,halation-only,3840,2160,131.042,127.204,3.0172007169585924,0.9707116802246607,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,halation-boost,3840,2160,140.768,135.76,3.6888626988803845,0.964423732666515,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,camera-diffusion-only,3840,2160,168.603,2106.555,-91.996268789564,12.494172701553351,36.0,60.0,-24.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,print-diffusion-only,3840,2160,167.889,2101.795,-92.0121134554036,12.518955976865668,37.0,61.0,-24.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,dir-only,3840,2160,260.541,255.129,2.121279823148292,0.9792278374612825,8.0,8.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,scanner-only,3840,2160,25.11,26.603,-5.612149005751239,1.0594583831142972,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,scanner-glare,3840,2160,39.784,40.018,-0.5847368684092202,1.0058817615121658,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
round2-quality-fail-sentinel,OK,FAILED TEST,report_only,0,all-effects,3840,2160,707.959,3410.765,-79.24339554322857,4.817743682896891,59.0,83.0,-24.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,fused,float,float,contiguous
